INVS_PLN_ARR_PRD_SEQ_NUM,INVST_PLAN_ARR_SEQ_NUM,PROD_ALT_NUM,PROD_CDE_ALT_CLASS_CDE,CTRY_PROD_TRADE_CDE,ASET_CLASS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894579181,7898080611,107931,159939,45984195855, qydt1196,Current_timestamp  , 147kc1039,  SAP16421, 57SAT993
17894579182,7898080612,107932,159940,45984195856, qydt1197,Current_timestamp  , 147kc1040,  SAP16422, 57SAT994
17894579183,7898080613,107933,159941,45984195857, qydt1198,Current_timestamp  , 147kc1041,  SAP16423, 57SAT995
17894579184,7898080614,107934,159942,45984195858, qydt1199,Current_timestamp  , 147kc1042,  SAP16424, 57SAT996
17894579185,7898080615,107935,159943,45984195859, qydt1200,Current_timestamp  , 147kc1043,  SAP16425, 57SAT997
17894579186,7898080616,107936,159944,45984195860, qydt1201,Current_timestamp  , 147kc1044,  SAP16426, 57SAT998
17894579187,7898080617,107937,159945,45984195861, qydt1202,Current_timestamp  , 147kc1045,  SAP16427, 57SAT999
17894579188,7898080618,107938,159946,45984195862, qydt1203,Current_timestamp  , 147kc1046,  SAP16428, 57SAT1000
17894579189,7898080619,107939,159947,45984195863, qydt1204,Current_timestamp  , 147kc1047,  SAP16429, 57SAT1001
17894579190,7898080620,107940,159948,45984195864, qydt1205,Current_timestamp  , 147kc1048,  SAP16430, 57SAT1002
17894579191,7898080621,107941,159949,45984195865, qydt1206,Current_timestamp  , 147kc1049,  SAP16431, 57SAT1003
17894579192,7898080622,107942,159950,45984195866, qydt1207,Current_timestamp  , 147kc1050,  SAP16432, 57SAT1004
17894579193,7898080623,107943,159951,45984195867, qydt1208,Current_timestamp  , 147kc1051,  SAP16433, 57SAT1005
17894579194,7898080624,107944,159952,45984195868, qydt1209,Current_timestamp  , 147kc1052,  SAP16434, 57SAT1006
17894579195,7898080625,107945,159953,45984195869, qydt1210,Current_timestamp  , 147kc1053,  SAP16435, 57SAT1007
17894579196,7898080626,107946,159954,45984195870, qydt1211,Current_timestamp  , 147kc1054,  SAP16436, 57SAT1008
17894579197,7898080627,107947,159955,45984195871, qydt1212,Current_timestamp  , 147kc1055,  SAP16437, 57SAT1009
17894579198,7898080628,107948,159956,45984195872, qydt1213,Current_timestamp  , 147kc1056,  SAP16438, 57SAT1010
17894579199,7898080629,107949,159957,45984195873, qydt1214,Current_timestamp  , 147kc1057,  SAP16439, 57SAT1011
17894579200,7898080630,107950,159958,45984195874, qydt1215,Current_timestamp  , 147kc1058,  SAP16440, 57SAT1012
17894579201,7898080631,107951,159959,45984195875, qydt1216,Current_timestamp  , 147kc1059,  SAP16441, 57SAT1013
17894579202,7898080632,107952,159960,45984195876, qydt1217,Current_timestamp  , 147kc1060,  SAP16442, 57SAT1014
17894579203,7898080633,107953,159961,45984195877, qydt1218,Current_timestamp  , 147kc1061,  SAP16443, 57SAT1015
17894579204,7898080634,107954,159962,45984195878, qydt1219,Current_timestamp  , 147kc1062,  SAP16444, 57SAT1016
17894579205,7898080635,107955,159963,45984195879, qydt1220,Current_timestamp  , 147kc1063,  SAP16445, 57SAT1017
17894579206,7898080636,107956,159964,45984195880, qydt1221,Current_timestamp  , 147kc1064,  SAP16446, 57SAT1018
17894579207,7898080637,107957,159965,45984195881, qydt1222,Current_timestamp  , 147kc1065,  SAP16447, 57SAT1019
17894579208,7898080638,107958,159966,45984195882, qydt1223,Current_timestamp  , 147kc1066,  SAP16448, 57SAT1020
17894579209,7898080639,107959,159967,45984195883, qydt1224,Current_timestamp  , 147kc1067,  SAP16449, 57SAT1021
17894579210,7898080640,107960,159968,45984195884, qydt1225,Current_timestamp  , 147kc1068,  SAP16450, 57SAT1022
17894579211,7898080641,107961,159969,45984195885, qydt1226,Current_timestamp  , 147kc1069,  SAP16451, 57SAT1023
17894579212,7898080642,107962,159970,45984195886, qydt1227,Current_timestamp  , 147kc1070,  SAP16452, 57SAT1024
17894579213,7898080643,107963,159971,45984195887, qydt1228,Current_timestamp  , 147kc1071,  SAP16453, 57SAT1025
17894579214,7898080644,107964,159972,45984195888, qydt1229,Current_timestamp  , 147kc1072,  SAP16454, 57SAT1026
17894579215,7898080645,107965,159973,45984195889, qydt1230,Current_timestamp  , 147kc1073,  SAP16455, 57SAT1027
17894579216,7898080646,107966,159974,45984195890, qydt1231,Current_timestamp  , 147kc1074,  SAP16456, 57SAT1028
17894579217,7898080647,107967,159975,45984195891, qydt1232,Current_timestamp  , 147kc1075,  SAP16457, 57SAT1029
17894579218,7898080648,107968,159976,45984195892, qydt1233,Current_timestamp  , 147kc1076,  SAP16458, 57SAT1030
17894579219,7898080649,107969,159977,45984195893, qydt1234,Current_timestamp  , 147kc1077,  SAP16459, 57SAT1031
17894579220,7898080650,107970,159978,45984195894, qydt1235,Current_timestamp  , 147kc1078,  SAP16460, 57SAT1032
17894579221,7898080651,107971,159979,45984195895, qydt1236,Current_timestamp  , 147kc1079,  SAP16461, 57SAT1033
17894579222,7898080652,107972,159980,45984195896, qydt1237,Current_timestamp  , 147kc1080,  SAP16462, 57SAT1034
17894579223,7898080653,107973,159981,45984195897, qydt1238,Current_timestamp  , 147kc1081,  SAP16463, 57SAT1035
17894579224,7898080654,107974,159982,45984195898, qydt1239,Current_timestamp  , 147kc1082,  SAP16464, 57SAT1036
17894579225,7898080655,107975,159983,45984195899, qydt1240,Current_timestamp  , 147kc1083,  SAP16465, 57SAT1037
17894579226,7898080656,107976,159984,45984195900, qydt1241,Current_timestamp  , 147kc1084,  SAP16466, 57SAT1038
17894579227,7898080657,107977,159985,45984195901, qydt1242,Current_timestamp  , 147kc1085,  SAP16467, 57SAT1039
17894579228,7898080658,107978,159986,45984195902, qydt1243,Current_timestamp  , 147kc1086,  SAP16468, 57SAT1040
17894579229,7898080659,107979,159987,45984195903, qydt1244,Current_timestamp  , 147kc1087,  SAP16469, 57SAT1041
17894579230,7898080660,107980,159988,45984195904, qydt1245,Current_timestamp  , 147kc1088,  SAP16470, 57SAT1042
17894579231,7898080661,107981,159989,45984195905, qydt1246,Current_timestamp  , 147kc1089,  SAP16471, 57SAT1043
17894579232,7898080662,107982,159990,45984195906, qydt1247,Current_timestamp  , 147kc1090,  SAP16472, 57SAT1044
17894579233,7898080663,107983,159991,45984195907, qydt1248,Current_timestamp  , 147kc1091,  SAP16473, 57SAT1045
17894579234,7898080664,107984,159992,45984195908, qydt1249,Current_timestamp  , 147kc1092,  SAP16474, 57SAT1046
17894579235,7898080665,107985,159993,45984195909, qydt1250,Current_timestamp  , 147kc1093,  SAP16475, 57SAT1047
17894579236,7898080666,107986,159994,45984195910, qydt1251,Current_timestamp  , 147kc1094,  SAP16476, 57SAT1048
17894579237,7898080667,107987,159995,45984195911, qydt1252,Current_timestamp  , 147kc1095,  SAP16477, 57SAT1049
17894579238,7898080668,107988,159996,45984195912, qydt1253,Current_timestamp  , 147kc1096,  SAP16478, 57SAT1050
17894579239,7898080669,107989,159997,45984195913, qydt1254,Current_timestamp  , 147kc1097,  SAP16479, 57SAT1051
17894579240,7898080670,107990,159998,45984195914, qydt1255,Current_timestamp  , 147kc1098,  SAP16480, 57SAT1052
17894579241,7898080671,107991,159999,45984195915, qydt1256,Current_timestamp  , 147kc1099,  SAP16481, 57SAT1053
17894579242,7898080672,107992,160000,45984195916, qydt1257,Current_timestamp  , 147kc1100,  SAP16482, 57SAT1054
17894579243,7898080673,107993,160001,45984195917, qydt1258,Current_timestamp  , 147kc1101,  SAP16483, 57SAT1055
17894579244,7898080674,107994,160002,45984195918, qydt1259,Current_timestamp  , 147kc1102,  SAP16484, 57SAT1056
17894579245,7898080675,107995,160003,45984195919, qydt1260,Current_timestamp  , 147kc1103,  SAP16485, 57SAT1057
17894579246,7898080676,107996,160004,45984195920, qydt1261,Current_timestamp  , 147kc1104,  SAP16486, 57SAT1058
17894579247,7898080677,107997,160005,45984195921, qydt1262,Current_timestamp  , 147kc1105,  SAP16487, 57SAT1059
17894579248,7898080678,107998,160006,45984195922, qydt1263,Current_timestamp  , 147kc1106,  SAP16488, 57SAT1060
17894579249,7898080679,107999,160007,45984195923, qydt1264,Current_timestamp  , 147kc1107,  SAP16489, 57SAT1061
17894579250,7898080680,108000,160008,45984195924, qydt1265,Current_timestamp  , 147kc1108,  SAP16490, 57SAT1062
17894579251,7898080681,108001,160009,45984195925, qydt1266,Current_timestamp  , 147kc1109,  SAP16491, 57SAT1063
17894579252,7898080682,108002,160010,45984195926, qydt1267,Current_timestamp  , 147kc1110,  SAP16492, 57SAT1064
17894579253,7898080683,108003,160011,45984195927, qydt1268,Current_timestamp  , 147kc1111,  SAP16493, 57SAT1065
17894579254,7898080684,108004,160012,45984195928, qydt1269,Current_timestamp  , 147kc1112,  SAP16494, 57SAT1066
17894579255,7898080685,108005,160013,45984195929, qydt1270,Current_timestamp  , 147kc1113,  SAP16495, 57SAT1067
17894579256,7898080686,108006,160014,45984195930, qydt1271,Current_timestamp  , 147kc1114,  SAP16496, 57SAT1068
17894579257,7898080687,108007,160015,45984195931, qydt1272,Current_timestamp  , 147kc1115,  SAP16497, 57SAT1069
17894579258,7898080688,108008,160016,45984195932, qydt1273,Current_timestamp  , 147kc1116,  SAP16498, 57SAT1070
17894579259,7898080689,108009,160017,45984195933, qydt1274,Current_timestamp  , 147kc1117,  SAP16499, 57SAT1071
17894579260,7898080690,108010,160018,45984195934, qydt1275,Current_timestamp  , 147kc1118,  SAP16500, 57SAT1072
17894579261,7898080691,108011,160019,45984195935, qydt1276,Current_timestamp  , 147kc1119,  SAP16501, 57SAT1073
17894579262,7898080692,108012,160020,45984195936, qydt1277,Current_timestamp  , 147kc1120,  SAP16502, 57SAT1074
17894579263,7898080693,108013,160021,45984195937, qydt1278,Current_timestamp  , 147kc1121,  SAP16503, 57SAT1075
17894579264,7898080694,108014,160022,45984195938, qydt1279,Current_timestamp  , 147kc1122,  SAP16504, 57SAT1076
17894579265,7898080695,108015,160023,45984195939, qydt1280,Current_timestamp  , 147kc1123,  SAP16505, 57SAT1077
17894579266,7898080696,108016,160024,45984195940, qydt1281,Current_timestamp  , 147kc1124,  SAP16506, 57SAT1078
17894579267,7898080697,108017,160025,45984195941, qydt1282,Current_timestamp  , 147kc1125,  SAP16507, 57SAT1079
17894579268,7898080698,108018,160026,45984195942, qydt1283,Current_timestamp  , 147kc1126,  SAP16508, 57SAT1080
17894579269,7898080699,108019,160027,45984195943, qydt1284,Current_timestamp  , 147kc1127,  SAP16509, 57SAT1081
17894579270,7898080700,108020,160028,45984195944, qydt1285,Current_timestamp  , 147kc1128,  SAP16510, 57SAT1082
17894579271,7898080701,108021,160029,45984195945, qydt1286,Current_timestamp  , 147kc1129,  SAP16511, 57SAT1083
17894579272,7898080702,108022,160030,45984195946, qydt1287,Current_timestamp  , 147kc1130,  SAP16512, 57SAT1084
17894579273,7898080703,108023,160031,45984195947, qydt1288,Current_timestamp  , 147kc1131,  SAP16513, 57SAT1085
17894579274,7898080704,108024,160032,45984195948, qydt1289,Current_timestamp  , 147kc1132,  SAP16514, 57SAT1086
17894579275,7898080705,108025,160033,45984195949, qydt1290,Current_timestamp  , 147kc1133,  SAP16515, 57SAT1087
17894579276,7898080706,108026,160034,45984195950, qydt1291,Current_timestamp  , 147kc1134,  SAP16516, 57SAT1088
17894579277,7898080707,108027,160035,45984195951, qydt1292,Current_timestamp  , 147kc1135,  SAP16517, 57SAT1089
17894579278,7898080708,108028,160036,45984195952, qydt1293,Current_timestamp  , 147kc1136,  SAP16518, 57SAT1090
17894579279,7898080709,108029,160037,45984195953, qydt1294,Current_timestamp  , 147kc1137,  SAP16519, 57SAT1091
17894579280,7898080710,108030,160038,45984195954, qydt1295,Current_timestamp  , 147kc1138,  SAP16520, 57SAT1092
17894579281,7898080711,108031,160039,45984195955, qydt1296,Current_timestamp  , 147kc1139,  SAP16521, 57SAT1093
17894579282,7898080712,108032,160040,45984195956, qydt1297,Current_timestamp  , 147kc1140,  SAP16522, 57SAT1094
17894579283,7898080713,108033,160041,45984195957, qydt1298,Current_timestamp  , 147kc1141,  SAP16523, 57SAT1095
17894579284,7898080714,108034,160042,45984195958, qydt1299,Current_timestamp  , 147kc1142,  SAP16524, 57SAT1096
17894579285,7898080715,108035,160043,45984195959, qydt1300,Current_timestamp  , 147kc1143,  SAP16525, 57SAT1097
17894579286,7898080716,108036,160044,45984195960, qydt1301,Current_timestamp  , 147kc1144,  SAP16526, 57SAT1098
17894579287,7898080717,108037,160045,45984195961, qydt1302,Current_timestamp  , 147kc1145,  SAP16527, 57SAT1099
17894579288,7898080718,108038,160046,45984195962, qydt1303,Current_timestamp  , 147kc1146,  SAP16528, 57SAT1100
17894579289,7898080719,108039,160047,45984195963, qydt1304,Current_timestamp  , 147kc1147,  SAP16529, 57SAT1101
17894579290,7898080720,108040,160048,45984195964, qydt1305,Current_timestamp  , 147kc1148,  SAP16530, 57SAT1102
17894579291,7898080721,108041,160049,45984195965, qydt1306,Current_timestamp  , 147kc1149,  SAP16531, 57SAT1103
17894579292,7898080722,108042,160050,45984195966, qydt1307,Current_timestamp  , 147kc1150,  SAP16532, 57SAT1104
17894579293,7898080723,108043,160051,45984195967, qydt1308,Current_timestamp  , 147kc1151,  SAP16533, 57SAT1105
17894579294,7898080724,108044,160052,45984195968, qydt1309,Current_timestamp  , 147kc1152,  SAP16534, 57SAT1106
17894579295,7898080725,108045,160053,45984195969, qydt1310,Current_timestamp  , 147kc1153,  SAP16535, 57SAT1107
17894579296,7898080726,108046,160054,45984195970, qydt1311,Current_timestamp  , 147kc1154,  SAP16536, 57SAT1108
17894579297,7898080727,108047,160055,45984195971, qydt1312,Current_timestamp  , 147kc1155,  SAP16537, 57SAT1109
17894579298,7898080728,108048,160056,45984195972, qydt1313,Current_timestamp  , 147kc1156,  SAP16538, 57SAT1110
17894579299,7898080729,108049,160057,45984195973, qydt1314,Current_timestamp  , 147kc1157,  SAP16539, 57SAT1111
17894579300,7898080730,108050,160058,45984195974, qydt1315,Current_timestamp  , 147kc1158,  SAP16540, 57SAT1112
17894579301,7898080731,108051,160059,45984195975, qydt1316,Current_timestamp  , 147kc1159,  SAP16541, 57SAT1113
17894579302,7898080732,108052,160060,45984195976, qydt1317,Current_timestamp  , 147kc1160,  SAP16542, 57SAT1114
17894579303,7898080733,108053,160061,45984195977, qydt1318,Current_timestamp  , 147kc1161,  SAP16543, 57SAT1115
17894579304,7898080734,108054,160062,45984195978, qydt1319,Current_timestamp  , 147kc1162,  SAP16544, 57SAT1116
17894579305,7898080735,108055,160063,45984195979, qydt1320,Current_timestamp  , 147kc1163,  SAP16545, 57SAT1117
17894579306,7898080736,108056,160064,45984195980, qydt1321,Current_timestamp  , 147kc1164,  SAP16546, 57SAT1118
17894579307,7898080737,108057,160065,45984195981, qydt1322,Current_timestamp  , 147kc1165,  SAP16547, 57SAT1119
17894579308,7898080738,108058,160066,45984195982, qydt1323,Current_timestamp  , 147kc1166,  SAP16548, 57SAT1120
17894579309,7898080739,108059,160067,45984195983, qydt1324,Current_timestamp  , 147kc1167,  SAP16549, 57SAT1121
17894579310,7898080740,108060,160068,45984195984, qydt1325,Current_timestamp  , 147kc1168,  SAP16550, 57SAT1122
17894579311,7898080741,108061,160069,45984195985, qydt1326,Current_timestamp  , 147kc1169,  SAP16551, 57SAT1123
17894579312,7898080742,108062,160070,45984195986, qydt1327,Current_timestamp  , 147kc1170,  SAP16552, 57SAT1124
17894579313,7898080743,108063,160071,45984195987, qydt1328,Current_timestamp  , 147kc1171,  SAP16553, 57SAT1125
17894579314,7898080744,108064,160072,45984195988, qydt1329,Current_timestamp  , 147kc1172,  SAP16554, 57SAT1126
17894579315,7898080745,108065,160073,45984195989, qydt1330,Current_timestamp  , 147kc1173,  SAP16555, 57SAT1127
17894579316,7898080746,108066,160074,45984195990, qydt1331,Current_timestamp  , 147kc1174,  SAP16556, 57SAT1128
17894579317,7898080747,108067,160075,45984195991, qydt1332,Current_timestamp  , 147kc1175,  SAP16557, 57SAT1129
17894579318,7898080748,108068,160076,45984195992, qydt1333,Current_timestamp  , 147kc1176,  SAP16558, 57SAT1130
17894579319,7898080749,108069,160077,45984195993, qydt1334,Current_timestamp  , 147kc1177,  SAP16559, 57SAT1131
17894579320,7898080750,108070,160078,45984195994, qydt1335,Current_timestamp  , 147kc1178,  SAP16560, 57SAT1132
17894579321,7898080751,108071,160079,45984195995, qydt1336,Current_timestamp  , 147kc1179,  SAP16561, 57SAT1133
17894579322,7898080752,108072,160080,45984195996, qydt1337,Current_timestamp  , 147kc1180,  SAP16562, 57SAT1134
17894579323,7898080753,108073,160081,45984195997, qydt1338,Current_timestamp  , 147kc1181,  SAP16563, 57SAT1135
17894579324,7898080754,108074,160082,45984195998, qydt1339,Current_timestamp  , 147kc1182,  SAP16564, 57SAT1136
17894579325,7898080755,108075,160083,45984195999, qydt1340,Current_timestamp  , 147kc1183,  SAP16565, 57SAT1137
17894579326,7898080756,108076,160084,45984196000, qydt1341,Current_timestamp  , 147kc1184,  SAP16566, 57SAT1138
17894579327,7898080757,108077,160085,45984196001, qydt1342,Current_timestamp  , 147kc1185,  SAP16567, 57SAT1139
17894579328,7898080758,108078,160086,45984196002, qydt1343,Current_timestamp  , 147kc1186,  SAP16568, 57SAT1140
17894579329,7898080759,108079,160087,45984196003, qydt1344,Current_timestamp  , 147kc1187,  SAP16569, 57SAT1141
17894579330,7898080760,108080,160088,45984196004, qydt1345,Current_timestamp  , 147kc1188,  SAP16570, 57SAT1142
17894579331,7898080761,108081,160089,45984196005, qydt1346,Current_timestamp  , 147kc1189,  SAP16571, 57SAT1143
17894579332,7898080762,108082,160090,45984196006, qydt1347,Current_timestamp  , 147kc1190,  SAP16572, 57SAT1144
17894579333,7898080763,108083,160091,45984196007, qydt1348,Current_timestamp  , 147kc1191,  SAP16573, 57SAT1145
17894579334,7898080764,108084,160092,45984196008, qydt1349,Current_timestamp  , 147kc1192,  SAP16574, 57SAT1146
17894579335,7898080765,108085,160093,45984196009, qydt1350,Current_timestamp  , 147kc1193,  SAP16575, 57SAT1147
17894579336,7898080766,108086,160094,45984196010, qydt1351,Current_timestamp  , 147kc1194,  SAP16576, 57SAT1148
17894579337,7898080767,108087,160095,45984196011, qydt1352,Current_timestamp  , 147kc1195,  SAP16577, 57SAT1149
17894579338,7898080768,108088,160096,45984196012, qydt1353,Current_timestamp  , 147kc1196,  SAP16578, 57SAT1150
17894579339,7898080769,108089,160097,45984196013, qydt1354,Current_timestamp  , 147kc1197,  SAP16579, 57SAT1151
17894579340,7898080770,108090,160098,45984196014, qydt1355,Current_timestamp  , 147kc1198,  SAP16580, 57SAT1152
17894579341,7898080771,108091,160099,45984196015, qydt1356,Current_timestamp  , 147kc1199,  SAP16581, 57SAT1153
17894579342,7898080772,108092,160100,45984196016, qydt1357,Current_timestamp  , 147kc1200,  SAP16582, 57SAT1154
17894579343,7898080773,108093,160101,45984196017, qydt1358,Current_timestamp  , 147kc1201,  SAP16583, 57SAT1155
17894579344,7898080774,108094,160102,45984196018, qydt1359,Current_timestamp  , 147kc1202,  SAP16584, 57SAT1156
17894579345,7898080775,108095,160103,45984196019, qydt1360,Current_timestamp  , 147kc1203,  SAP16585, 57SAT1157
17894579346,7898080776,108096,160104,45984196020, qydt1361,Current_timestamp  , 147kc1204,  SAP16586, 57SAT1158
17894579347,7898080777,108097,160105,45984196021, qydt1362,Current_timestamp  , 147kc1205,  SAP16587, 57SAT1159
17894579348,7898080778,108098,160106,45984196022, qydt1363,Current_timestamp  , 147kc1206,  SAP16588, 57SAT1160
17894579349,7898080779,108099,160107,45984196023, qydt1364,Current_timestamp  , 147kc1207,  SAP16589, 57SAT1161
17894579350,7898080780,108100,160108,45984196024, qydt1365,Current_timestamp  , 147kc1208,  SAP16590, 57SAT1162
17894579351,7898080781,108101,160109,45984196025, qydt1366,Current_timestamp  , 147kc1209,  SAP16591, 57SAT1163
17894579352,7898080782,108102,160110,45984196026, qydt1367,Current_timestamp  , 147kc1210,  SAP16592, 57SAT1164
17894579353,7898080783,108103,160111,45984196027, qydt1368,Current_timestamp  , 147kc1211,  SAP16593, 57SAT1165
17894579354,7898080784,108104,160112,45984196028, qydt1369,Current_timestamp  , 147kc1212,  SAP16594, 57SAT1166
17894579355,7898080785,108105,160113,45984196029, qydt1370,Current_timestamp  , 147kc1213,  SAP16595, 57SAT1167
17894579356,7898080786,108106,160114,45984196030, qydt1371,Current_timestamp  , 147kc1214,  SAP16596, 57SAT1168
17894579357,7898080787,108107,160115,45984196031, qydt1372,Current_timestamp  , 147kc1215,  SAP16597, 57SAT1169
17894579358,7898080788,108108,160116,45984196032, qydt1373,Current_timestamp  , 147kc1216,  SAP16598, 57SAT1170
17894579359,7898080789,108109,160117,45984196033, qydt1374,Current_timestamp  , 147kc1217,  SAP16599, 57SAT1171
17894579360,7898080790,108110,160118,45984196034, qydt1375,Current_timestamp  , 147kc1218,  SAP16600, 57SAT1172
17894579361,7898080791,108111,160119,45984196035, qydt1376,Current_timestamp  , 147kc1219,  SAP16601, 57SAT1173
17894579362,7898080792,108112,160120,45984196036, qydt1377,Current_timestamp  , 147kc1220,  SAP16602, 57SAT1174
17894579363,7898080793,108113,160121,45984196037, qydt1378,Current_timestamp  , 147kc1221,  SAP16603, 57SAT1175
17894579364,7898080794,108114,160122,45984196038, qydt1379,Current_timestamp  , 147kc1222,  SAP16604, 57SAT1176
17894579365,7898080795,108115,160123,45984196039, qydt1380,Current_timestamp  , 147kc1223,  SAP16605, 57SAT1177
17894579366,7898080796,108116,160124,45984196040, qydt1381,Current_timestamp  , 147kc1224,  SAP16606, 57SAT1178
17894579367,7898080797,108117,160125,45984196041, qydt1382,Current_timestamp  , 147kc1225,  SAP16607, 57SAT1179
17894579368,7898080798,108118,160126,45984196042, qydt1383,Current_timestamp  , 147kc1226,  SAP16608, 57SAT1180
17894579369,7898080799,108119,160127,45984196043, qydt1384,Current_timestamp  , 147kc1227,  SAP16609, 57SAT1181
17894579370,7898080800,108120,160128,45984196044, qydt1385,Current_timestamp  , 147kc1228,  SAP16610, 57SAT1182
17894579371,7898080801,108121,160129,45984196045, qydt1386,Current_timestamp  , 147kc1229,  SAP16611, 57SAT1183
17894579372,7898080802,108122,160130,45984196046, qydt1387,Current_timestamp  , 147kc1230,  SAP16612, 57SAT1184
17894579373,7898080803,108123,160131,45984196047, qydt1388,Current_timestamp  , 147kc1231,  SAP16613, 57SAT1185
17894579374,7898080804,108124,160132,45984196048, qydt1389,Current_timestamp  , 147kc1232,  SAP16614, 57SAT1186
17894579375,7898080805,108125,160133,45984196049, qydt1390,Current_timestamp  , 147kc1233,  SAP16615, 57SAT1187
17894579376,7898080806,108126,160134,45984196050, qydt1391,Current_timestamp  , 147kc1234,  SAP16616, 57SAT1188
17894579377,7898080807,108127,160135,45984196051, qydt1392,Current_timestamp  , 147kc1235,  SAP16617, 57SAT1189
17894579378,7898080808,108128,160136,45984196052, qydt1393,Current_timestamp  , 147kc1236,  SAP16618, 57SAT1190
17894579379,7898080809,108129,160137,45984196053, qydt1394,Current_timestamp  , 147kc1237,  SAP16619, 57SAT1191
17894579380,7898080810,108130,160138,45984196054, qydt1395,Current_timestamp  , 147kc1238,  SAP16620, 57SAT1192
17894579381,7898080811,108131,160139,45984196055, qydt1396,Current_timestamp  , 147kc1239,  SAP16621, 57SAT1193
17894579382,7898080812,108132,160140,45984196056, qydt1397,Current_timestamp  , 147kc1240,  SAP16622, 57SAT1194
17894579383,7898080813,108133,160141,45984196057, qydt1398,Current_timestamp  , 147kc1241,  SAP16623, 57SAT1195
17894579384,7898080814,108134,160142,45984196058, qydt1399,Current_timestamp  , 147kc1242,  SAP16624, 57SAT1196
17894579385,7898080815,108135,160143,45984196059, qydt1400,Current_timestamp  , 147kc1243,  SAP16625, 57SAT1197
17894579386,7898080816,108136,160144,45984196060, qydt1401,Current_timestamp  , 147kc1244,  SAP16626, 57SAT1198
17894579387,7898080817,108137,160145,45984196061, qydt1402,Current_timestamp  , 147kc1245,  SAP16627, 57SAT1199
17894579388,7898080818,108138,160146,45984196062, qydt1403,Current_timestamp  , 147kc1246,  SAP16628, 57SAT1200
17894579389,7898080819,108139,160147,45984196063, qydt1404,Current_timestamp  , 147kc1247,  SAP16629, 57SAT1201
17894579390,7898080820,108140,160148,45984196064, qydt1405,Current_timestamp  , 147kc1248,  SAP16630, 57SAT1202
17894579391,7898080821,108141,160149,45984196065, qydt1406,Current_timestamp  , 147kc1249,  SAP16631, 57SAT1203
17894579392,7898080822,108142,160150,45984196066, qydt1407,Current_timestamp  , 147kc1250,  SAP16632, 57SAT1204
17894579393,7898080823,108143,160151,45984196067, qydt1408,Current_timestamp  , 147kc1251,  SAP16633, 57SAT1205
17894579394,7898080824,108144,160152,45984196068, qydt1409,Current_timestamp  , 147kc1252,  SAP16634, 57SAT1206
17894579395,7898080825,108145,160153,45984196069, qydt1410,Current_timestamp  , 147kc1253,  SAP16635, 57SAT1207
17894579396,7898080826,108146,160154,45984196070, qydt1411,Current_timestamp  , 147kc1254,  SAP16636, 57SAT1208
17894579397,7898080827,108147,160155,45984196071, qydt1412,Current_timestamp  , 147kc1255,  SAP16637, 57SAT1209
17894579398,7898080828,108148,160156,45984196072, qydt1413,Current_timestamp  , 147kc1256,  SAP16638, 57SAT1210
17894579399,7898080829,108149,160157,45984196073, qydt1414,Current_timestamp  , 147kc1257,  SAP16639, 57SAT1211
17894579400,7898080830,108150,160158,45984196074, qydt1415,Current_timestamp  , 147kc1258,  SAP16640, 57SAT1212
17894579401,7898080831,108151,160159,45984196075, qydt1416,Current_timestamp  , 147kc1259,  SAP16641, 57SAT1213
17894579402,7898080832,108152,160160,45984196076, qydt1417,Current_timestamp  , 147kc1260,  SAP16642, 57SAT1214
17894579403,7898080833,108153,160161,45984196077, qydt1418,Current_timestamp  , 147kc1261,  SAP16643, 57SAT1215
17894579404,7898080834,108154,160162,45984196078, qydt1419,Current_timestamp  , 147kc1262,  SAP16644, 57SAT1216
17894579405,7898080835,108155,160163,45984196079, qydt1420,Current_timestamp  , 147kc1263,  SAP16645, 57SAT1217
17894579406,7898080836,108156,160164,45984196080, qydt1421,Current_timestamp  , 147kc1264,  SAP16646, 57SAT1218
17894579407,7898080837,108157,160165,45984196081, qydt1422,Current_timestamp  , 147kc1265,  SAP16647, 57SAT1219
17894579408,7898080838,108158,160166,45984196082, qydt1423,Current_timestamp  , 147kc1266,  SAP16648, 57SAT1220
17894579409,7898080839,108159,160167,45984196083, qydt1424,Current_timestamp  , 147kc1267,  SAP16649, 57SAT1221
17894579410,7898080840,108160,160168,45984196084, qydt1425,Current_timestamp  , 147kc1268,  SAP16650, 57SAT1222
17894579411,7898080841,108161,160169,45984196085, qydt1426,Current_timestamp  , 147kc1269,  SAP16651, 57SAT1223
17894579412,7898080842,108162,160170,45984196086, qydt1427,Current_timestamp  , 147kc1270,  SAP16652, 57SAT1224
17894579413,7898080843,108163,160171,45984196087, qydt1428,Current_timestamp  , 147kc1271,  SAP16653, 57SAT1225
17894579414,7898080844,108164,160172,45984196088, qydt1429,Current_timestamp  , 147kc1272,  SAP16654, 57SAT1226
17894579415,7898080845,108165,160173,45984196089, qydt1430,Current_timestamp  , 147kc1273,  SAP16655, 57SAT1227
17894579416,7898080846,108166,160174,45984196090, qydt1431,Current_timestamp  , 147kc1274,  SAP16656, 57SAT1228
17894579417,7898080847,108167,160175,45984196091, qydt1432,Current_timestamp  , 147kc1275,  SAP16657, 57SAT1229
17894579418,7898080848,108168,160176,45984196092, qydt1433,Current_timestamp  , 147kc1276,  SAP16658, 57SAT1230
