ACCT_EXTNL_NUM,SYS_EXTNL_CDE,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,SRCE_SYS_NAME,ACCT_MIG_FUND_IND,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
554579236,159994,45984195910,746572, qydt1251, account ,Current_timestamp  , 147kc1094,  SAP16476, 57SAT1048
554579237,159995,45984195911,746573, qydt1252, account ,Current_timestamp  , 147kc1095,  SAP16477, 57SAT1049
554579238,159996,45984195912,746574, qydt1253, account ,Current_timestamp  , 147kc1096,  SAP16478, 57SAT1050
554579239,159997,45984195913,746575, qydt1254, account ,Current_timestamp  , 147kc1097,  SAP16479, 57SAT1051
554579240,159998,45984195914,746576, qydt1255, account ,Current_timestamp  , 147kc1098,  SAP16480, 57SAT1052
554579241,159999,45984195915,746577, qydt1256, account ,Current_timestamp  , 147kc1099,  SAP16481, 57SAT1053
554579242,160000,45984195916,746578, qydt1257, account ,Current_timestamp  , 147kc1100,  SAP16482, 57SAT1054
554579243,160001,45984195917,746579, qydt1258, account ,Current_timestamp  , 147kc1101,  SAP16483, 57SAT1055
554579244,160002,45984195918,746580, qydt1259, account ,Current_timestamp  , 147kc1102,  SAP16484, 57SAT1056
554579245,160003,45984195919,746581, qydt1260, account ,Current_timestamp  , 147kc1103,  SAP16485, 57SAT1057
554579246,160004,45984195920,746582, qydt1261, account ,Current_timestamp  , 147kc1104,  SAP16486, 57SAT1058
554579247,160005,45984195921,746583, qydt1262, account ,Current_timestamp  , 147kc1105,  SAP16487, 57SAT1059
554579248,160006,45984195922,746584, qydt1263, account ,Current_timestamp  , 147kc1106,  SAP16488, 57SAT1060
554579249,160007,45984195923,746585, qydt1264, account ,Current_timestamp  , 147kc1107,  SAP16489, 57SAT1061
554579250,160008,45984195924,746586, qydt1265, account ,Current_timestamp  , 147kc1108,  SAP16490, 57SAT1062
554579251,160009,45984195925,746587, qydt1266, account ,Current_timestamp  , 147kc1109,  SAP16491, 57SAT1063
554579252,160010,45984195926,746588, qydt1267, account ,Current_timestamp  , 147kc1110,  SAP16492, 57SAT1064
554579253,160011,45984195927,746589, qydt1268, account ,Current_timestamp  , 147kc1111,  SAP16493, 57SAT1065
554579254,160012,45984195928,746590, qydt1269, account ,Current_timestamp  , 147kc1112,  SAP16494, 57SAT1066
554579255,160013,45984195929,746591, qydt1270, account ,Current_timestamp  , 147kc1113,  SAP16495, 57SAT1067
554579256,160014,45984195930,746592, qydt1271, account ,Current_timestamp  , 147kc1114,  SAP16496, 57SAT1068
554579257,160015,45984195931,746593, qydt1272, account ,Current_timestamp  , 147kc1115,  SAP16497, 57SAT1069
554579258,160016,45984195932,746594, qydt1273, account ,Current_timestamp  , 147kc1116,  SAP16498, 57SAT1070
554579259,160017,45984195933,746595, qydt1274, account ,Current_timestamp  , 147kc1117,  SAP16499, 57SAT1071
554579260,160018,45984195934,746596, qydt1275, account ,Current_timestamp  , 147kc1118,  SAP16500, 57SAT1072
554579261,160019,45984195935,746597, qydt1276, account ,Current_timestamp  , 147kc1119,  SAP16501, 57SAT1073
554579262,160020,45984195936,746598, qydt1277, account ,Current_timestamp  , 147kc1120,  SAP16502, 57SAT1074
554579263,160021,45984195937,746599, qydt1278, account ,Current_timestamp  , 147kc1121,  SAP16503, 57SAT1075
554579264,160022,45984195938,746600, qydt1279, account ,Current_timestamp  , 147kc1122,  SAP16504, 57SAT1076
554579265,160023,45984195939,746601, qydt1280, account ,Current_timestamp  , 147kc1123,  SAP16505, 57SAT1077
554579266,160024,45984195940,746602, qydt1281, account ,Current_timestamp  , 147kc1124,  SAP16506, 57SAT1078
554579267,160025,45984195941,746603, qydt1282, account ,Current_timestamp  , 147kc1125,  SAP16507, 57SAT1079
554579268,160026,45984195942,746604, qydt1283, account ,Current_timestamp  , 147kc1126,  SAP16508, 57SAT1080
554579269,160027,45984195943,746605, qydt1284, account ,Current_timestamp  , 147kc1127,  SAP16509, 57SAT1081
554579270,160028,45984195944,746606, qydt1285, account ,Current_timestamp  , 147kc1128,  SAP16510, 57SAT1082
554579271,160029,45984195945,746607, qydt1286, account ,Current_timestamp  , 147kc1129,  SAP16511, 57SAT1083
554579272,160030,45984195946,746608, qydt1287, account ,Current_timestamp  , 147kc1130,  SAP16512, 57SAT1084
554579273,160031,45984195947,746609, qydt1288, account ,Current_timestamp  , 147kc1131,  SAP16513, 57SAT1085
554579274,160032,45984195948,746610, qydt1289, account ,Current_timestamp  , 147kc1132,  SAP16514, 57SAT1086
554579275,160033,45984195949,746611, qydt1290, account ,Current_timestamp  , 147kc1133,  SAP16515, 57SAT1087
554579276,160034,45984195950,746612, qydt1291, account ,Current_timestamp  , 147kc1134,  SAP16516, 57SAT1088
554579277,160035,45984195951,746613, qydt1292, account ,Current_timestamp  , 147kc1135,  SAP16517, 57SAT1089
554579278,160036,45984195952,746614, qydt1293, account ,Current_timestamp  , 147kc1136,  SAP16518, 57SAT1090
554579279,160037,45984195953,746615, qydt1294, account ,Current_timestamp  , 147kc1137,  SAP16519, 57SAT1091
554579280,160038,45984195954,746616, qydt1295, account ,Current_timestamp  , 147kc1138,  SAP16520, 57SAT1092
554579281,160039,45984195955,746617, qydt1296, account ,Current_timestamp  , 147kc1139,  SAP16521, 57SAT1093
554579282,160040,45984195956,746618, qydt1297, account ,Current_timestamp  , 147kc1140,  SAP16522, 57SAT1094
554579283,160041,45984195957,746619, qydt1298, account ,Current_timestamp  , 147kc1141,  SAP16523, 57SAT1095
554579284,160042,45984195958,746620, qydt1299, account ,Current_timestamp  , 147kc1142,  SAP16524, 57SAT1096
554579285,160043,45984195959,746621, qydt1300, account ,Current_timestamp  , 147kc1143,  SAP16525, 57SAT1097
554579286,160044,45984195960,746622, qydt1301, account ,Current_timestamp  , 147kc1144,  SAP16526, 57SAT1098
554579287,160045,45984195961,746623, qydt1302, account ,Current_timestamp  , 147kc1145,  SAP16527, 57SAT1099
554579288,160046,45984195962,746624, qydt1303, account ,Current_timestamp  , 147kc1146,  SAP16528, 57SAT1100
554579289,160047,45984195963,746625, qydt1304, account ,Current_timestamp  , 147kc1147,  SAP16529, 57SAT1101
554579290,160048,45984195964,746626, qydt1305, account ,Current_timestamp  , 147kc1148,  SAP16530, 57SAT1102
554579291,160049,45984195965,746627, qydt1306, account ,Current_timestamp  , 147kc1149,  SAP16531, 57SAT1103
554579292,160050,45984195966,746628, qydt1307, account ,Current_timestamp  , 147kc1150,  SAP16532, 57SAT1104
554579293,160051,45984195967,746629, qydt1308, account ,Current_timestamp  , 147kc1151,  SAP16533, 57SAT1105
554579294,160052,45984195968,746630, qydt1309, account ,Current_timestamp  , 147kc1152,  SAP16534, 57SAT1106
554579295,160053,45984195969,746631, qydt1310, account ,Current_timestamp  , 147kc1153,  SAP16535, 57SAT1107
554579296,160054,45984195970,746632, qydt1311, account ,Current_timestamp  , 147kc1154,  SAP16536, 57SAT1108
554579297,160055,45984195971,746633, qydt1312, account ,Current_timestamp  , 147kc1155,  SAP16537, 57SAT1109
554579298,160056,45984195972,746634, qydt1313, account ,Current_timestamp  , 147kc1156,  SAP16538, 57SAT1110
554579299,160057,45984195973,746635, qydt1314, account ,Current_timestamp  , 147kc1157,  SAP16539, 57SAT1111
554579300,160058,45984195974,746636, qydt1315, account ,Current_timestamp  , 147kc1158,  SAP16540, 57SAT1112
554579301,160059,45984195975,746637, qydt1316, account ,Current_timestamp  , 147kc1159,  SAP16541, 57SAT1113
554579302,160060,45984195976,746638, qydt1317, account ,Current_timestamp  , 147kc1160,  SAP16542, 57SAT1114
554579303,160061,45984195977,746639, qydt1318, account ,Current_timestamp  , 147kc1161,  SAP16543, 57SAT1115
554579304,160062,45984195978,746640, qydt1319, account ,Current_timestamp  , 147kc1162,  SAP16544, 57SAT1116
554579305,160063,45984195979,746641, qydt1320, account ,Current_timestamp  , 147kc1163,  SAP16545, 57SAT1117
554579306,160064,45984195980,746642, qydt1321, account ,Current_timestamp  , 147kc1164,  SAP16546, 57SAT1118
554579307,160065,45984195981,746643, qydt1322, account ,Current_timestamp  , 147kc1165,  SAP16547, 57SAT1119
554579308,160066,45984195982,746644, qydt1323, account ,Current_timestamp  , 147kc1166,  SAP16548, 57SAT1120
554579309,160067,45984195983,746645, qydt1324, account ,Current_timestamp  , 147kc1167,  SAP16549, 57SAT1121
554579310,160068,45984195984,746646, qydt1325, account ,Current_timestamp  , 147kc1168,  SAP16550, 57SAT1122
554579311,160069,45984195985,746647, qydt1326, account ,Current_timestamp  , 147kc1169,  SAP16551, 57SAT1123
554579312,160070,45984195986,746648, qydt1327, account ,Current_timestamp  , 147kc1170,  SAP16552, 57SAT1124
554579313,160071,45984195987,746649, qydt1328, account ,Current_timestamp  , 147kc1171,  SAP16553, 57SAT1125
554579314,160072,45984195988,746650, qydt1329, account ,Current_timestamp  , 147kc1172,  SAP16554, 57SAT1126
554579315,160073,45984195989,746651, qydt1330, account ,Current_timestamp  , 147kc1173,  SAP16555, 57SAT1127
554579316,160074,45984195990,746652, qydt1331, account ,Current_timestamp  , 147kc1174,  SAP16556, 57SAT1128
554579317,160075,45984195991,746653, qydt1332, account ,Current_timestamp  , 147kc1175,  SAP16557, 57SAT1129
554579318,160076,45984195992,746654, qydt1333, account ,Current_timestamp  , 147kc1176,  SAP16558, 57SAT1130
554579319,160077,45984195993,746655, qydt1334, account ,Current_timestamp  , 147kc1177,  SAP16559, 57SAT1131
554579320,160078,45984195994,746656, qydt1335, account ,Current_timestamp  , 147kc1178,  SAP16560, 57SAT1132
554579321,160079,45984195995,746657, qydt1336, account ,Current_timestamp  , 147kc1179,  SAP16561, 57SAT1133
554579322,160080,45984195996,746658, qydt1337, account ,Current_timestamp  , 147kc1180,  SAP16562, 57SAT1134
554579323,160081,45984195997,746659, qydt1338, account ,Current_timestamp  , 147kc1181,  SAP16563, 57SAT1135
554579324,160082,45984195998,746660, qydt1339, account ,Current_timestamp  , 147kc1182,  SAP16564, 57SAT1136
554579325,160083,45984195999,746661, qydt1340, account ,Current_timestamp  , 147kc1183,  SAP16565, 57SAT1137
554579326,160084,45984196000,746662, qydt1341, account ,Current_timestamp  , 147kc1184,  SAP16566, 57SAT1138
554579327,160085,45984196001,746663, qydt1342, account ,Current_timestamp  , 147kc1185,  SAP16567, 57SAT1139
554579328,160086,45984196002,746664, qydt1343, account ,Current_timestamp  , 147kc1186,  SAP16568, 57SAT1140
554579329,160087,45984196003,746665, qydt1344, account ,Current_timestamp  , 147kc1187,  SAP16569, 57SAT1141
554579330,160088,45984196004,746666, qydt1345, account ,Current_timestamp  , 147kc1188,  SAP16570, 57SAT1142
554579331,160089,45984196005,746667, qydt1346, account ,Current_timestamp  , 147kc1189,  SAP16571, 57SAT1143
554579332,160090,45984196006,746668, qydt1347, account ,Current_timestamp  , 147kc1190,  SAP16572, 57SAT1144
554579333,160091,45984196007,746669, qydt1348, account ,Current_timestamp  , 147kc1191,  SAP16573, 57SAT1145
554579334,160092,45984196008,746670, qydt1349, account ,Current_timestamp  , 147kc1192,  SAP16574, 57SAT1146
554579335,160093,45984196009,746671, qydt1350, account ,Current_timestamp  , 147kc1193,  SAP16575, 57SAT1147
554579336,160094,45984196010,746672, qydt1351, account ,Current_timestamp  , 147kc1194,  SAP16576, 57SAT1148
554579337,160095,45984196011,746673, qydt1352, account ,Current_timestamp  , 147kc1195,  SAP16577, 57SAT1149
554579338,160096,45984196012,746674, qydt1353, account ,Current_timestamp  , 147kc1196,  SAP16578, 57SAT1150
554579339,160097,45984196013,746675, qydt1354, account ,Current_timestamp  , 147kc1197,  SAP16579, 57SAT1151
554579340,160098,45984196014,746676, qydt1355, account ,Current_timestamp  , 147kc1198,  SAP16580, 57SAT1152
554579341,160099,45984196015,746677, qydt1356, account ,Current_timestamp  , 147kc1199,  SAP16581, 57SAT1153
554579342,160100,45984196016,746678, qydt1357, account ,Current_timestamp  , 147kc1200,  SAP16582, 57SAT1154
554579343,160101,45984196017,746679, qydt1358, account ,Current_timestamp  , 147kc1201,  SAP16583, 57SAT1155
554579344,160102,45984196018,746680, qydt1359, account ,Current_timestamp  , 147kc1202,  SAP16584, 57SAT1156
554579345,160103,45984196019,746681, qydt1360, account ,Current_timestamp  , 147kc1203,  SAP16585, 57SAT1157
554579346,160104,45984196020,746682, qydt1361, account ,Current_timestamp  , 147kc1204,  SAP16586, 57SAT1158
554579347,160105,45984196021,746683, qydt1362, account ,Current_timestamp  , 147kc1205,  SAP16587, 57SAT1159
554579348,160106,45984196022,746684, qydt1363, account ,Current_timestamp  , 147kc1206,  SAP16588, 57SAT1160
554579349,160107,45984196023,746685, qydt1364, account ,Current_timestamp  , 147kc1207,  SAP16589, 57SAT1161
554579350,160108,45984196024,746686, qydt1365, account ,Current_timestamp  , 147kc1208,  SAP16590, 57SAT1162
554579351,160109,45984196025,746687, qydt1366, account ,Current_timestamp  , 147kc1209,  SAP16591, 57SAT1163
554579352,160110,45984196026,746688, qydt1367, account ,Current_timestamp  , 147kc1210,  SAP16592, 57SAT1164
554579353,160111,45984196027,746689, qydt1368, account ,Current_timestamp  , 147kc1211,  SAP16593, 57SAT1165
554579354,160112,45984196028,746690, qydt1369, account ,Current_timestamp  , 147kc1212,  SAP16594, 57SAT1166
554579355,160113,45984196029,746691, qydt1370, account ,Current_timestamp  , 147kc1213,  SAP16595, 57SAT1167
554579356,160114,45984196030,746692, qydt1371, account ,Current_timestamp  , 147kc1214,  SAP16596, 57SAT1168
554579357,160115,45984196031,746693, qydt1372, account ,Current_timestamp  , 147kc1215,  SAP16597, 57SAT1169
554579358,160116,45984196032,746694, qydt1373, account ,Current_timestamp  , 147kc1216,  SAP16598, 57SAT1170
554579359,160117,45984196033,746695, qydt1374, account ,Current_timestamp  , 147kc1217,  SAP16599, 57SAT1171
554579360,160118,45984196034,746696, qydt1375, account ,Current_timestamp  , 147kc1218,  SAP16600, 57SAT1172
554579361,160119,45984196035,746697, qydt1376, account ,Current_timestamp  , 147kc1219,  SAP16601, 57SAT1173
554579362,160120,45984196036,746698, qydt1377, account ,Current_timestamp  , 147kc1220,  SAP16602, 57SAT1174
554579363,160121,45984196037,746699, qydt1378, account ,Current_timestamp  , 147kc1221,  SAP16603, 57SAT1175
554579364,160122,45984196038,746700, qydt1379, account ,Current_timestamp  , 147kc1222,  SAP16604, 57SAT1176
554579365,160123,45984196039,746701, qydt1380, account ,Current_timestamp  , 147kc1223,  SAP16605, 57SAT1177
554579366,160124,45984196040,746702, qydt1381, account ,Current_timestamp  , 147kc1224,  SAP16606, 57SAT1178
554579367,160125,45984196041,746703, qydt1382, account ,Current_timestamp  , 147kc1225,  SAP16607, 57SAT1179
554579368,160126,45984196042,746704, qydt1383, account ,Current_timestamp  , 147kc1226,  SAP16608, 57SAT1180
554579369,160127,45984196043,746705, qydt1384, account ,Current_timestamp  , 147kc1227,  SAP16609, 57SAT1181
554579370,160128,45984196044,746706, qydt1385, account ,Current_timestamp  , 147kc1228,  SAP16610, 57SAT1182
554579371,160129,45984196045,746707, qydt1386, account ,Current_timestamp  , 147kc1229,  SAP16611, 57SAT1183
554579372,160130,45984196046,746708, qydt1387, account ,Current_timestamp  , 147kc1230,  SAP16612, 57SAT1184
554579373,160131,45984196047,746709, qydt1388, account ,Current_timestamp  , 147kc1231,  SAP16613, 57SAT1185
554579374,160132,45984196048,746710, qydt1389, account ,Current_timestamp  , 147kc1232,  SAP16614, 57SAT1186
554579375,160133,45984196049,746711, qydt1390, account ,Current_timestamp  , 147kc1233,  SAP16615, 57SAT1187
554579376,160134,45984196050,746712, qydt1391, account ,Current_timestamp  , 147kc1234,  SAP16616, 57SAT1188
554579377,160135,45984196051,746713, qydt1392, account ,Current_timestamp  , 147kc1235,  SAP16617, 57SAT1189
554579378,160136,45984196052,746714, qydt1393, account ,Current_timestamp  , 147kc1236,  SAP16618, 57SAT1190
554579379,160137,45984196053,746715, qydt1394, account ,Current_timestamp  , 147kc1237,  SAP16619, 57SAT1191
554579380,160138,45984196054,746716, qydt1395, account ,Current_timestamp  , 147kc1238,  SAP16620, 57SAT1192
554579381,160139,45984196055,746717, qydt1396, account ,Current_timestamp  , 147kc1239,  SAP16621, 57SAT1193
554579382,160140,45984196056,746718, qydt1397, account ,Current_timestamp  , 147kc1240,  SAP16622, 57SAT1194
554579383,160141,45984196057,746719, qydt1398, account ,Current_timestamp  , 147kc1241,  SAP16623, 57SAT1195
554579384,160142,45984196058,746720, qydt1399, account ,Current_timestamp  , 147kc1242,  SAP16624, 57SAT1196
554579385,160143,45984196059,746721, qydt1400, account ,Current_timestamp  , 147kc1243,  SAP16625, 57SAT1197
554579386,160144,45984196060,746722, qydt1401, account ,Current_timestamp  , 147kc1244,  SAP16626, 57SAT1198
554579387,160145,45984196061,746723, qydt1402, account ,Current_timestamp  , 147kc1245,  SAP16627, 57SAT1199
554579388,160146,45984196062,746724, qydt1403, account ,Current_timestamp  , 147kc1246,  SAP16628, 57SAT1200
554579389,160147,45984196063,746725, qydt1404, account ,Current_timestamp  , 147kc1247,  SAP16629, 57SAT1201
554579390,160148,45984196064,746726, qydt1405, account ,Current_timestamp  , 147kc1248,  SAP16630, 57SAT1202
554579391,160149,45984196065,746727, qydt1406, account ,Current_timestamp  , 147kc1249,  SAP16631, 57SAT1203
554579392,160150,45984196066,746728, qydt1407, account ,Current_timestamp  , 147kc1250,  SAP16632, 57SAT1204
554579393,160151,45984196067,746729, qydt1408, account ,Current_timestamp  , 147kc1251,  SAP16633, 57SAT1205
554579394,160152,45984196068,746730, qydt1409, account ,Current_timestamp  , 147kc1252,  SAP16634, 57SAT1206
554579395,160153,45984196069,746731, qydt1410, account ,Current_timestamp  , 147kc1253,  SAP16635, 57SAT1207
554579396,160154,45984196070,746732, qydt1411, account ,Current_timestamp  , 147kc1254,  SAP16636, 57SAT1208
554579397,160155,45984196071,746733, qydt1412, account ,Current_timestamp  , 147kc1255,  SAP16637, 57SAT1209
554579398,160156,45984196072,746734, qydt1413, account ,Current_timestamp  , 147kc1256,  SAP16638, 57SAT1210
554579399,160157,45984196073,746735, qydt1414, account ,Current_timestamp  , 147kc1257,  SAP16639, 57SAT1211
554579400,160158,45984196074,746736, qydt1415, account ,Current_timestamp  , 147kc1258,  SAP16640, 57SAT1212
554579401,160159,45984196075,746737, qydt1416, account ,Current_timestamp  , 147kc1259,  SAP16641, 57SAT1213
554579402,160160,45984196076,746738, qydt1417, account ,Current_timestamp  , 147kc1260,  SAP16642, 57SAT1214
554579403,160161,45984196077,746739, qydt1418, account ,Current_timestamp  , 147kc1261,  SAP16643, 57SAT1215
554579404,160162,45984196078,746740, qydt1419, account ,Current_timestamp  , 147kc1262,  SAP16644, 57SAT1216
554579405,160163,45984196079,746741, qydt1420, account ,Current_timestamp  , 147kc1263,  SAP16645, 57SAT1217
554579406,160164,45984196080,746742, qydt1421, account ,Current_timestamp  , 147kc1264,  SAP16646, 57SAT1218
554579407,160165,45984196081,746743, qydt1422, account ,Current_timestamp  , 147kc1265,  SAP16647, 57SAT1219
554579408,160166,45984196082,746744, qydt1423, account ,Current_timestamp  , 147kc1266,  SAP16648, 57SAT1220
554579409,160167,45984196083,746745, qydt1424, account ,Current_timestamp  , 147kc1267,  SAP16649, 57SAT1221
554579410,160168,45984196084,746746, qydt1425, account ,Current_timestamp  , 147kc1268,  SAP16650, 57SAT1222
554579411,160169,45984196085,746747, qydt1426, account ,Current_timestamp  , 147kc1269,  SAP16651, 57SAT1223
554579412,160170,45984196086,746748, qydt1427, account ,Current_timestamp  , 147kc1270,  SAP16652, 57SAT1224
554579413,160171,45984196087,746749, qydt1428, account ,Current_timestamp  , 147kc1271,  SAP16653, 57SAT1225
554579414,160172,45984196088,746750, qydt1429, account ,Current_timestamp  , 147kc1272,  SAP16654, 57SAT1226
554579415,160173,45984196089,746751, qydt1430, account ,Current_timestamp  , 147kc1273,  SAP16655, 57SAT1227
554579416,160174,45984196090,746752, qydt1431, account ,Current_timestamp  , 147kc1274,  SAP16656, 57SAT1228
554579417,160175,45984196091,746753, qydt1432, account ,Current_timestamp  , 147kc1275,  SAP16657, 57SAT1229
554579418,160176,45984196092,746754, qydt1433, account ,Current_timestamp  , 147kc1276,  SAP16658, 57SAT1230
554579419,160177,45984196093,746755, qydt1434, account ,Current_timestamp  , 147kc1277,  SAP16659, 57SAT1231
554579420,160178,45984196094,746756, qydt1435, account ,Current_timestamp  , 147kc1278,  SAP16660, 57SAT1232
554579421,160179,45984196095,746757, qydt1436, account ,Current_timestamp  , 147kc1279,  SAP16661, 57SAT1233
554579422,160180,45984196096,746758, qydt1437, account ,Current_timestamp  , 147kc1280,  SAP16662, 57SAT1234
554579423,160181,45984196097,746759, qydt1438, account ,Current_timestamp  , 147kc1281,  SAP16663, 57SAT1235
554579424,160182,45984196098,746760, qydt1439, account ,Current_timestamp  , 147kc1282,  SAP16664, 57SAT1236
554579425,160183,45984196099,746761, qydt1440, account ,Current_timestamp  , 147kc1283,  SAP16665, 57SAT1237
554579426,160184,45984196100,746762, qydt1441, account ,Current_timestamp  , 147kc1284,  SAP16666, 57SAT1238
554579427,160185,45984196101,746763, qydt1442, account ,Current_timestamp  , 147kc1285,  SAP16667, 57SAT1239
554579428,160186,45984196102,746764, qydt1443, account ,Current_timestamp  , 147kc1286,  SAP16668, 57SAT1240
554579429,160187,45984196103,746765, qydt1444, account ,Current_timestamp  , 147kc1287,  SAP16669, 57SAT1241
554579430,160188,45984196104,746766, qydt1445, account ,Current_timestamp  , 147kc1288,  SAP16670, 57SAT1242
554579431,160189,45984196105,746767, qydt1446, account ,Current_timestamp  , 147kc1289,  SAP16671, 57SAT1243
554579432,160190,45984196106,746768, qydt1447, account ,Current_timestamp  , 147kc1290,  SAP16672, 57SAT1244
